,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
123,4,209.1134185791016,233.07572155040785,14.46075439453125,15.266817662840143,10.984807968139648,11.243667936325073,19322180.0,151.71138327792102,0.8803175091743469,0.8650299310684204,True,False,17731,30,14,4,48,3,sigmoid,128,5,relu,50,relu
124,4,241.47645568847656,249.54936455738283,15.539512634277344,15.79713152940694,12.056777954101562,11.766799631118774,55321924.0,145.2956328489618,0.86179518699646,0.8554903268814087,True,False,17731,30,14,4,48,3,sigmoid,128,5,sigmoid,50,relu
125,4,192.8484802246093,252.8797211206442,13.88698959350586,15.902192336927769,10.5144624710083,12.383856763839722,24289752.0,147.7975377044257,0.8896266222000122,0.8535617589950562,True,False,17731,30,14,4,48,3,sigmoid,128,5,tanh,50,relu
126,4,203.1736297607422,266.86540643679166,14.253898620605469,16.336015623057897,10.740781784057615,11.939450922012329,22536872.0,133.54328731005543,0.8837172389030457,0.8454629182815552,True,False,17731,30,14,4,48,3,sigmoid,256,5,relu,50,relu
127,4,206.1136169433593,221.80771512168343,14.35665798187256,14.89321036988612,10.89166259765625,11.119025855064391,27271208.0,146.6902217723522,0.8820344805717468,0.8715550303459167,True,False,17731,30,14,4,48,3,sigmoid,256,5,sigmoid,50,relu
128,4,185.36764526367188,239.33332004459808,13.614978790283203,15.470401418340703,10.243793487548828,11.54230875968933,17977022.0,151.89616974024747,0.8939079642295837,0.8614062070846558,True,False,17731,30,14,4,48,3,sigmoid,256,5,tanh,50,relu
129,4,202.8094787597656,215.830696983552,14.241119384765623,14.691177522021574,10.773183822631836,10.751348786354065,20371792.0,147.2452054091823,0.8839256763458252,0.8750162124633789,True,False,17731,30,14,4,48,3,sigmoid,384,5,relu,50,relu
130,4,202.1024627685547,218.68344000204408,14.21627426147461,14.787949147939482,10.759224891662598,10.991166648864748,26417818.0,146.41298678007223,0.8843303918838501,0.8733642101287842,True,False,17731,30,14,4,48,3,sigmoid,384,5,sigmoid,50,relu
131,4,186.51632690429688,241.8093493394885,13.657097816467283,15.550220234436829,10.336132049560549,11.893643988370895,22193688.0,141.77942652553727,0.893250584602356,0.8599724769592285,True,False,17731,30,14,4,48,3,sigmoid,384,5,tanh,50,relu
132,4,200.0486297607422,211.0220907044682,14.143855094909668,14.52659941983905,10.659883499145508,10.705058817863463,18751122.0,146.69418293911744,0.8855060338973999,0.8778008222579956,True,False,17731,30,14,4,48,3,sigmoid,512,5,relu,50,relu
133,4,200.0626983642578,217.8826589957428,14.144351959228516,14.76084885756042,10.665975570678713,10.976555814743042,27283740.0,142.016356573687,0.8854976892471313,0.8738279342651367,True,False,17731,30,14,4,48,3,sigmoid,512,5,sigmoid,50,relu
134,4,182.7632751464844,247.3979722667473,13.518997192382812,15.728889734076825,10.236106872558594,12.53076528698206,20770034.0,150.04936389592925,0.8953986763954163,0.8567361831665039,True,False,17731,30,14,4,48,3,sigmoid,512,5,tanh,50,relu
135,5,204.0908203125,227.8197401724004,14.286035537719728,15.093698690923985,10.73276424407959,11.21676633477211,13862315.0,146.83954006481557,0.8828907012939453,0.868073582649231,True,True,17731,30,14,4,48,3,sigmoid,512,2,relu,50,relu
136,5,207.2078857421875,239.6577867948111,14.3947172164917,15.480884561122826,10.983352661132812,11.51682757616043,20751490.0,141.59392697499203,0.8814085125923157,0.8612183332443237,True,False,17731,30,14,4,48,3,sigmoid,512,2,relu,50,relu
137,5,197.5409545898437,231.66644963915493,14.054925918579102,15.220592946372191,10.67029857635498,11.058824415206908,19519536.0,149.4270030199507,0.8866490125656128,0.8658460378646851,True,True,17731,30,14,4,48,3,sigmoid,512,3,relu,50,relu
138,5,199.0257568359375,232.45236383420144,14.107648849487305,15.246388550545388,10.65827178955078,11.128420269489288,19346810.0,140.0382150131534,0.886090874671936,0.8653908967971802,True,False,17731,30,14,4,48,3,sigmoid,512,3,relu,50,relu
139,5,225.88003540039065,236.90164600148427,15.029305458068848,15.391609597487983,11.445300102233888,11.494744062423706,15981221.0,148.56238274363196,0.870387852191925,0.8628143668174744,True,True,17731,30,14,4,48,3,sigmoid,512,4,relu,50,relu
140,5,214.7208251953125,259.47806114831883,14.653355598449709,16.10832272920799,11.04963493347168,11.85188627243042,15298638.0,136.64481852336948,0.8771083950996399,0.8497408032417297,True,False,17731,30,14,4,48,3,sigmoid,512,4,relu,50,relu
141,5,207.8868865966797,215.11532666385352,14.418283462524414,14.6668103779879,10.832002639770508,10.866341319084167,18088028.0,145.11411442359602,0.8807129263877869,0.8754304647445679,True,True,17731,30,14,4,48,3,sigmoid,512,5,relu,50,relu
142,5,205.2379302978516,217.5739722629449,14.326128005981444,14.750388885142822,10.80083465576172,10.952826189994813,20831254.0,140.13117066165574,0.8825358748435974,0.8740067481994629,True,False,17731,30,14,4,48,3,sigmoid,512,5,relu,50,relu
143,5,227.68862915039065,234.6762258097477,15.089354515075684,15.319145727152923,11.380743980407717,11.346641817092896,24204218.0,150.1534991806328,0.8693499565124512,0.8641030788421631,True,True,17731,30,14,4,48,3,sigmoid,512,6,relu,50,relu
144,5,219.83827209472656,238.2633889007483,14.826944351196287,15.435782743377423,11.201170921325684,11.253742098808289,20374958.0,150.4711418623414,0.8741796016693115,0.8620258569717407,True,False,17731,30,14,4,48,3,sigmoid,512,6,relu,50,relu
145,5,223.0164337158203,273.3034881241677,14.933734893798828,16.531893059301094,11.319323539733888,12.143084864616394,23772182.0,154.87510977283122,0.8720309734344482,0.8417347073554993,True,True,17731,30,14,4,48,3,sigmoid,512,8,relu,50,relu
146,5,223.447998046875,247.38672346091343,14.948177337646484,15.728532145782498,11.31452465057373,11.984330234527588,26921498.0,148.5404319352436,0.8721131086349487,0.8567426800727844,True,False,17731,30,14,4,48,3,sigmoid,512,8,relu,50,relu
147,5,228.42384338378903,242.8335795470175,15.113697052001951,15.583118415356328,11.574237823486328,11.218408465385435,26639724.0,149.61515059280583,0.8689285516738892,0.8593792915344238,True,True,17731,30,14,4,48,3,sigmoid,512,10,relu,50,relu
148,5,213.5922393798828,249.8205412573141,14.614795684814451,15.805712298321584,11.097972869873049,11.382367234230042,28614890.0,151.12444205567914,0.8777543902397156,0.8553333282470703,True,False,17731,30,14,4,48,3,sigmoid,512,10,relu,50,relu
149,6,216.4027709960937,233.8495954465662,14.710634231567385,15.292141623937644,11.17189884185791,11.932366371154783,24197312.0,143.71496448772163,0.876145601272583,0.8645817637443542,True,False,17731,30,14,3,16,2,sigmoid,512,5,relu,50,relu
150,6,209.7203521728516,225.0811638290249,14.481724739074709,15.002705217027524,10.979012489318848,11.5263674390316,22012720.0,143.5079681000801,0.8799703121185303,0.869659423828125,True,False,17731,30,14,3,16,3,sigmoid,512,5,relu,50,relu
151,6,230.0238800048828,240.6831849118653,15.16653823852539,15.513967413652296,11.501771926879885,11.58615849494934,22898964.0,150.97755612300352,0.8683502674102783,0.8606245517730713,True,False,17731,30,14,3,16,4,sigmoid,512,5,relu,50,relu
152,6,214.5268096923828,216.69194707434667,14.646733283996582,14.720460151583124,11.137824058532717,10.957949724197388,27055704.0,140.22180670934512,0.8772197961807251,0.8745174407958984,True,False,17731,30,14,3,16,5,sigmoid,512,5,relu,50,relu
153,6,222.06690979003903,239.126983245396,14.901909828186035,15.463731220032116,11.39636516571045,11.594866137504578,22446750.0,150.58356884201075,0.8729037642478943,0.8615257740020752,True,False,17731,30,14,3,32,2,sigmoid,512,5,relu,50,relu
154,6,216.56089782714844,226.7107279802396,14.716008186340332,15.056916283895571,11.114718437194824,10.948135938644407,18595860.0,150.42610151250815,0.8760554194450378,0.868715763092041,True,False,17731,30,14,3,32,3,sigmoid,512,5,relu,50,relu
155,6,227.67120361328125,222.3456838073144,15.088777542114258,14.911260302446417,11.453845977783203,11.203719358444214,21699746.0,142.1965014483551,0.8696963787078857,0.8712434768676758,True,False,17731,30,14,3,32,4,sigmoid,512,5,relu,50,relu
156,6,209.3412322998047,217.09697779370603,14.468628883361816,14.734211135778734,11.031410217285156,10.73970766544342,25110954.0,144.9865376031268,0.8801872730255127,0.874282956123352,True,False,17731,30,14,3,32,5,sigmoid,512,5,relu,50,relu
157,6,223.16165161132807,224.91973862610428,14.93859577178955,14.99732438223913,11.332025527954102,11.32215193271637,20550042.0,146.55988950673418,0.8722772598266602,0.8697528839111328,True,False,17731,30,14,3,64,2,sigmoid,512,5,relu,50,relu
158,6,211.80715942382807,297.64940276606154,14.553596496582031,17.25251873687032,11.00252628326416,13.084068746566771,20730162.0,160.6100069274944,0.878775954246521,0.8276364207267761,True,False,17731,30,14,3,64,3,sigmoid,512,5,relu,50,relu
159,6,233.6405639648437,269.3248401286914,15.28530502319336,16.41111940510736,11.594820022583008,12.14374505519867,20863344.0,133.2157600846798,0.8662800788879395,0.844038724899292,True,False,17731,30,14,3,64,4,sigmoid,512,5,relu,50,relu
160,6,217.9912109375,222.99979932750853,14.764525413513184,14.933177804054584,11.208852767944336,10.995911993980409,22088206.0,145.87708500028225,0.8752365708351135,0.870864748954773,True,False,17731,30,14,3,64,5,sigmoid,512,5,relu,50,relu
161,6,216.2539978027344,231.46735543279087,14.70557689666748,15.21405124984108,11.129794120788574,11.4341557264328,23873852.0,139.96335494834508,0.8762308955192566,0.8659613132476807,True,False,17731,30,14,3,96,2,sigmoid,512,5,relu,50,relu
162,6,221.4440155029297,240.82492528993592,14.88099479675293,15.518534895083876,11.420729637145996,11.79749382019043,21364490.0,139.02042452691586,0.8732608556747437,0.8605424761772156,True,False,17731,30,14,3,96,3,sigmoid,512,5,relu,50,relu
163,6,229.7567138671875,247.0306382536781,15.15772819519043,15.717208347975737,11.582990646362305,11.737364974021911,23179370.0,139.35922356115591,0.8685029745101929,0.8569488525390625,True,False,17731,30,14,3,96,4,sigmoid,512,5,relu,50,relu
164,6,217.82920837402344,247.3430085306105,14.759037971496582,15.727142414647696,11.15328884124756,12.167340908050535,16529794.0,145.58961380119598,0.8753290772438049,0.856768012046814,True,False,17731,30,14,3,96,5,sigmoid,512,5,relu,50,relu
165,6,219.1773376464844,323.2170928382336,14.804638862609863,17.978239425434115,11.25037956237793,13.607604541778564,20544506.0,161.59002892105943,0.8745578527450562,0.8128306269645691,True,False,17731,30,14,3,128,2,sigmoid,512,5,relu,50,relu
166,6,209.2122497558593,229.1681946512041,14.464171409606934,15.13830223807162,10.913850784301758,11.38329752445221,23953908.0,138.97568539963785,0.8802616596221924,0.8672927021980286,True,False,17731,30,14,3,128,3,sigmoid,512,5,relu,50,relu
167,6,250.18055725097656,252.151530041066,15.817096710205078,15.879279896804704,12.008292198181152,11.97603515625,22043782.0,138.41157132972032,0.8568137288093567,0.8539834022521973,True,False,17731,30,14,3,128,4,sigmoid,512,5,relu,50,relu
168,6,225.6864318847656,312.78853065131324,15.022863388061523,17.685828526006727,11.328216552734377,13.13479148387909,19410790.0,161.2014970130327,0.8708323836326599,0.8188695907592773,True,False,17731,30,14,3,128,5,sigmoid,512,5,relu,50,relu
169,6,206.4284820556641,241.1114442386849,14.367619514465332,15.527763658643345,10.850016593933104,11.695344576835632,23362016.0,138.35207823108743,0.8818539977073669,0.8603765368461609,True,False,17731,30,14,4,16,2,sigmoid,512,5,relu,50,relu
170,6,205.5084381103516,340.10611501187464,14.335565567016602,18.441966137369263,10.826483726501465,13.747374567985537,19337664.0,164.20834763106538,0.8823806643486023,0.8030505180358887,True,False,17731,30,14,4,16,3,sigmoid,512,5,relu,50,relu
171,6,212.8331756591797,305.1011174573481,14.5888032913208,17.46714394104967,11.0532865524292,13.302690622210502,23633572.0,133.50252923624453,0.8781884908676147,0.8233212232589722,True,False,17731,30,14,4,16,4,sigmoid,512,5,relu,50,relu
172,6,200.6149444580078,252.99803986582103,14.163860321044922,15.905912104177524,10.804017066955566,11.732047304809091,20596286.0,152.94628826260018,0.8851814866065979,0.8534932136535645,True,False,17731,30,14,4,16,5,sigmoid,512,5,relu,50,relu
173,6,209.80322265625,227.5973097824788,14.484585762023926,15.086328572004485,10.92295742034912,11.250900182724,23870840.0,145.5377139648637,0.8799227476119995,0.8682023286819458,True,False,17731,30,14,4,32,2,sigmoid,512,5,relu,50,relu
174,6,207.9263153076172,274.5388725944744,14.419650077819824,16.56921460403221,10.891355514526367,11.958789315223694,19246524.0,158.20180804225828,0.8809973001480103,0.841019332408905,True,False,17731,30,14,4,32,3,sigmoid,512,5,relu,50,relu
175,6,212.6207275390625,233.5922161742348,14.581520080566406,15.283723897474554,10.975072860717772,11.608722648620606,20945502.0,139.56056891204636,0.8783103227615356,0.8647308349609375,True,False,17731,30,14,4,32,4,sigmoid,512,5,relu,50,relu
176,6,202.31626892089844,227.18877857768152,14.22379207611084,15.072782708500826,10.657224655151367,11.20557089328766,16747348.0,140.27796488021008,0.8842082023620605,0.8684389591217041,True,False,17731,30,14,4,32,5,sigmoid,512,5,relu,50,relu
177,6,209.7425994873047,233.0934451849694,14.482492446899414,15.26739811444535,10.967046737670898,11.19713216304779,19730040.0,146.72611590693353,0.8799578547477722,0.865019679069519,True,False,17731,30,14,4,64,2,sigmoid,512,5,relu,50,relu
178,6,208.771728515625,206.87804455816496,14.448935508728027,14.383255700924076,10.943341255187988,10.712960424423215,19540112.0,146.23863606583248,0.8805133104324341,0.8802005052566528,True,False,17731,30,14,4,64,3,sigmoid,512,5,relu,50,relu
179,6,217.9363708496093,259.0282307639416,14.76266860961914,16.09435400269118,11.22118091583252,11.64353819847107,16637059.0,154.05493821543016,0.8752679228782654,0.8500012755393982,True,False,17731,30,14,4,64,4,sigmoid,512,5,relu,50,relu
180,6,207.4496154785156,316.6358531939626,14.403111457824709,17.79426461514953,10.848259925842283,14.188576154708862,13830985.0,160.3863448520917,0.8812696933746338,0.8166416883468628,True,False,17731,30,14,4,64,5,sigmoid,512,5,relu,50,relu
181,6,211.4956512451172,280.008400919933,14.542889595031738,16.73345155429486,11.027048110961914,12.116778659820556,25371480.0,157.59260850346465,0.8789545893669128,0.8378520011901855,True,False,17731,30,14,4,96,2,sigmoid,512,5,relu,50,relu
182,6,205.4476776123047,364.7120373125383,14.333446502685549,19.097435359559103,10.79072380065918,14.173344974517825,13897160.0,166.51741806107262,0.8824157118797302,0.7888016104698181,True,False,17731,30,14,4,96,3,sigmoid,512,5,relu,50,relu
183,6,217.9000396728516,237.24273650782817,14.76143741607666,15.40268601601124,11.23965549468994,11.563013744354247,19205266.0,146.75629980253356,0.8752889037132263,0.8626168966293335,True,False,17731,30,14,4,96,4,sigmoid,512,5,relu,50,relu
184,6,214.9043731689453,241.36840855781,14.65961742401123,15.536035805758496,11.14145851135254,11.287068414688113,17582208.0,152.12528407276736,0.8770034313201904,0.8602277636528015,True,False,17731,30,14,4,96,5,sigmoid,512,5,relu,50,relu
185,6,210.880859375,237.02287231714345,14.521737098693848,15.395547158745073,11.071325302124023,11.563024506568908,25258372.0,138.55215944455946,0.8793062567710876,0.8627442121505737,True,False,17731,30,14,4,128,2,sigmoid,512,5,relu,50,relu
186,6,207.94631958007807,217.36016403297853,14.420344352722168,14.743139558214136,10.98922061920166,10.837897601127624,18951496.0,140.32946172947615,0.8809859156608582,0.8741304874420166,True,False,17731,30,14,4,128,3,sigmoid,512,5,relu,50,relu
187,6,223.6121826171875,280.5126778133017,14.953667640686035,16.74851270451504,11.33495044708252,12.00462359905243,15374850.0,156.82601661041673,0.8720192909240723,0.8375599980354309,True,False,17731,30,14,4,128,4,sigmoid,512,5,relu,50,relu
188,6,200.593978881836,418.1561505104268,14.16312026977539,20.44886672924509,10.690709114074709,14.669356732368469,18244856.0,124.53729818300904,0.8851934671401978,0.757853090763092,True,False,17731,30,14,4,128,5,sigmoid,512,5,relu,50,relu
189,6,209.0638885498047,227.97398096167933,14.459041595458984,15.098807269505738,10.904000282287598,11.188238530158996,19555282.0,148.66470067848368,0.8803458213806152,0.8679842352867126,True,False,17731,30,14,5,16,2,sigmoid,512,5,relu,50,relu
190,6,192.035385131836,313.0563002662028,13.857683181762695,17.693397081007447,10.41961669921875,13.249142531454565,15955076.0,130.65574417474576,0.8900921940803528,0.8187145590782166,True,False,17731,30,14,5,16,3,sigmoid,512,5,relu,50,relu
191,6,203.21173095703125,235.8055782640408,14.25523567199707,15.355962303419505,10.74089527130127,11.195099182128908,18396002.0,148.04718558071005,0.8836957216262817,0.8634490966796875,True,False,17731,30,14,5,16,4,sigmoid,512,5,relu,50,relu
192,6,196.67752075195312,219.73341276567828,14.024176597595217,14.823407596287646,10.576272010803224,10.874084277153017,22035134.0,145.55692498812033,0.8874349594116211,0.8727562427520752,True,False,17731,30,14,5,16,5,sigmoid,512,5,relu,50,relu
193,6,203.5823211669922,233.54359405960764,14.268227577209473,15.282133164568604,10.805501937866213,11.323840060234067,16120224.0,146.09789958241174,0.883483350276947,0.8647589683532715,True,False,17731,30,14,5,32,2,sigmoid,512,5,relu,50,relu
194,6,191.6444396972656,215.20277610286223,13.843570709228516,14.669791276731315,10.38694190979004,10.588185276985168,15720867.0,148.7922153056806,0.89031583070755,0.8753798007965088,True,False,17731,30,14,5,32,3,sigmoid,512,5,relu,50,relu
195,6,206.30709838867188,235.1901064601901,14.363394737243652,15.335909052292598,10.858479499816896,11.351041631698608,20646256.0,141.33598621135909,0.8819236159324646,0.8638055324554443,True,False,17731,30,14,5,32,4,sigmoid,512,5,relu,50,relu
196,6,187.15626525878903,274.69224300386526,13.680506706237791,16.573842131620093,10.319766998291016,12.933728356361389,19939672.0,138.35186819006296,0.892884373664856,0.8409305214881897,True,False,17731,30,14,5,32,5,sigmoid,512,5,relu,50,relu
197,6,203.23570251464844,227.72369889244013,14.256075859069824,15.09051685305842,10.759517669677734,11.377994294166564,20790398.0,145.0967846561078,0.8836816549301147,0.8681291937828064,True,False,17731,30,14,5,64,2,sigmoid,512,5,relu,50,relu
198,6,195.3708038330078,222.88762799473224,13.977510452270508,14.929421555932173,10.54312229156494,10.919151339530943,22666618.0,140.24744137755803,0.8881826400756836,0.8709296584129333,True,False,17731,30,14,5,64,3,sigmoid,512,5,relu,50,relu
199,6,202.5132293701172,233.55953613762205,14.230713844299316,15.282654747707353,10.728201866149902,11.229902634620666,22518562.0,145.3151646053236,0.8840953707695007,0.8647497892379761,True,False,17731,30,14,5,64,4,sigmoid,512,5,relu,50,relu
200,6,199.62503051757807,222.45378940397967,14.12887191772461,14.914884827043744,10.655771255493164,10.922745759487151,18902988.0,141.96306848000268,0.8857482671737671,0.8711808919906616,True,False,17731,30,14,5,64,5,sigmoid,512,5,relu,50,relu
201,6,205.3978271484375,227.58834099506527,14.331707000732422,15.086031320233475,10.871404647827148,11.32218550682068,21999026.0,145.9706577924274,0.8824443817138672,0.868207573890686,True,False,17731,30,14,5,96,2,sigmoid,512,5,relu,50,relu
202,6,192.9976959228516,218.099739025504,13.89236068725586,14.768200263590144,10.482855796813965,11.042477807998658,22054672.0,147.9395199488081,0.8895412087440491,0.8737022876739502,True,False,17731,30,14,5,96,3,sigmoid,512,5,relu,50,relu
203,6,216.8396911621093,280.0098430448155,14.72547721862793,16.73349464531589,11.09367561340332,12.281115419864657,17089508.0,135.552709215495,0.8758954405784607,0.8378511667251587,True,False,17731,30,14,5,96,4,sigmoid,512,5,relu,50,relu
204,6,192.56593322753903,243.18285217996345,13.876812934875488,15.594321151623223,10.447653770446776,11.368880071640014,17122288.0,139.54413893006802,0.8897883892059326,0.8591770529747009,True,False,17731,30,14,5,96,5,sigmoid,512,5,relu,50,relu
205,6,211.1591033935547,222.5362640807644,14.531314849853516,14.917649415399342,10.975748062133787,11.18329978942871,21575102.0,142.82122695296448,0.8791472911834717,0.8711331486701965,True,False,17731,30,14,5,128,2,sigmoid,512,5,relu,50,relu
206,6,200.17501831054688,219.15524381635308,14.148322105407717,14.80389286020245,10.644999504089355,11.065888986587524,16755629.0,146.31676264223876,0.885433554649353,0.8730909824371338,True,False,17731,30,14,5,128,3,sigmoid,512,5,relu,50,relu
207,6,218.67979431152344,285.5796705047754,14.78782558441162,16.8991026538327,11.27528953552246,12.578850030899048,18522440.0,134.47782300388718,0.8748424053192139,0.834625780582428,True,False,17731,30,14,5,128,4,sigmoid,512,5,relu,50,relu
208,6,205.28875732421875,227.64690226075925,14.327900886535645,15.087972105646248,10.794039726257324,10.896872239112854,14207497.0,149.06823060847893,0.8825064897537231,0.8681736588478088,True,False,17731,30,14,5,128,5,sigmoid,512,5,relu,50,relu
209,6,205.4512634277344,251.4187630837376,14.333571434020996,15.85619005573967,10.768807411193848,12.07475573539734,17397374.0,152.7733531850072,0.8824136853218079,0.854407787322998,True,False,17731,30,14,6,16,2,sigmoid,512,5,relu,50,relu
210,6,194.5852966308593,235.63143011160835,13.949383735656738,15.350290880358209,10.545476913452148,11.134915490150451,16214838.0,152.69619816834398,0.8886328935623169,0.8635499477386475,True,False,17731,30,14,6,16,3,sigmoid,512,5,relu,50,relu
211,6,197.1726989746093,231.50184756213056,14.04181957244873,15.21518476924058,10.597532272338867,11.302794537544251,20403072.0,145.4501377693574,0.8871514797210693,0.8659412860870361,True,False,17731,30,14,6,16,4,sigmoid,512,5,relu,50,relu
212,6,183.20773315429688,224.67307390147303,13.535425186157228,14.98909850196045,10.187783241271973,11.173251075744629,17473968.0,143.9387930038173,0.8951439261436462,0.8698956966400146,True,False,17731,30,14,6,16,5,sigmoid,512,5,relu,50,relu
213,6,204.03692626953125,258.2437503356721,14.284149169921877,16.06996422944594,10.837105751037598,11.642184252738952,18351498.0,152.77438967520484,0.8832228779792786,0.8504555821418762,True,False,17731,30,14,6,32,2,sigmoid,512,5,relu,50,relu
214,6,189.78518676757807,309.59425151873506,13.776254653930664,17.59529060625982,10.380526542663574,13.150912580490113,17512088.0,161.86221585260924,0.891379714012146,0.8207193613052368,True,False,17731,30,14,6,32,3,sigmoid,512,5,relu,50,relu
215,6,195.7169952392578,315.2843154468979,13.98988914489746,17.756247223073288,10.555415153503418,12.931011962890626,18042456.0,160.25204631880766,0.8879848122596741,0.8174243569374084,True,False,17731,30,14,6,32,4,sigmoid,512,5,relu,50,relu
216,6,188.2025146484375,299.24155437936446,13.7186918258667,17.298599780888754,10.34938621520996,12.315574963092804,17681036.0,130.7876476912307,0.8922856450080872,0.8267144560813904,True,False,17731,30,14,6,32,5,sigmoid,512,5,relu,50,relu
217,6,202.09278869628903,241.4910392374768,14.215934753417969,15.5399819574373,10.764120101928713,11.379804735183717,22735522.0,143.73087935168445,0.8843358755111694,0.860156774520874,True,False,17731,30,14,6,64,2,sigmoid,512,5,relu,50,relu
218,6,191.4730224609375,299.50770698342734,13.837377548217772,17.306290965525438,10.43603515625,12.814372744560242,19425476.0,160.7865391282647,0.8904138803482056,0.8265603184700012,True,False,17731,30,14,6,64,3,sigmoid,512,5,relu,50,relu
219,6,213.4787139892578,254.603880472036,14.610910415649414,15.956311618667891,11.008606910705566,11.582806315422058,16214620.0,151.7674393887468,0.8778191804885864,0.8525633215904236,True,False,17731,30,14,6,64,4,sigmoid,512,5,relu,50,relu
220,6,183.24020385742188,225.8677828482187,13.536624908447266,15.028898257963512,10.20868682861328,11.14125989675522,15750822.0,149.1009082498145,0.895125687122345,0.8692039251327515,True,False,17731,30,14,6,64,5,sigmoid,512,5,relu,50,relu
221,6,200.7314300537109,234.76314091981305,14.16797161102295,15.321982277754175,10.698959350585938,11.151011748313904,20008258.0,149.1687686798696,0.8851152062416077,0.8640527725219727,True,False,17731,30,14,6,96,2,sigmoid,512,5,relu,50,relu
222,6,199.86705017089844,221.23679283710308,14.137434005737305,14.874030820093896,10.665975570678713,10.818262629508972,15693113.0,139.283736584555,0.8856098651885986,0.8718856573104858,True,False,17731,30,14,6,96,3,sigmoid,512,5,relu,50,relu
223,6,209.00942993164065,249.25469312664416,14.457158088684082,15.787802035959412,10.96083164215088,11.467780003547668,20528830.0,151.81163348150133,0.8803769946098328,0.8556609749794006,True,False,17731,30,14,6,96,4,sigmoid,512,5,relu,50,relu
224,6,199.56874084472656,236.9421815991826,14.126879692077637,15.392926349436696,10.665027618408203,11.186761857271197,12722868.0,150.87686163887724,0.885780394077301,0.8627909421920776,True,False,17731,30,14,6,96,5,sigmoid,512,5,relu,50,relu
225,6,205.1009521484375,246.17727137435887,14.321346282958984,15.69003732864772,10.815153121948242,11.465359382629394,22699422.0,138.58659118551515,0.8826138973236084,0.8574430346488953,True,False,17731,30,14,6,128,2,sigmoid,512,5,relu,50,relu
226,6,195.0553131103516,230.1127713411952,13.96622085571289,15.169468393493398,10.590421676635742,10.963233065605165,26408874.0,137.18235903782386,0.8883635997772217,0.8667457103729248,True,False,17731,30,14,6,128,3,sigmoid,512,5,relu,50,relu
227,6,209.18429565429688,249.2029929257361,14.463205337524414,15.786164604670006,11.00289821624756,11.703530311584473,19507586.0,148.16694624693807,0.880277156829834,0.8556908965110779,True,False,17731,30,14,6,128,4,sigmoid,512,5,relu,50,relu
228,6,194.2942810058593,242.239195103567,13.93894863128662,15.564035309121056,10.58100700378418,11.530427894592286,16317205.0,139.70144406098458,0.8887991905212402,0.8597235083580017,True,False,17731,30,14,6,128,5,sigmoid,512,5,relu,50,relu
229,6,192.77853393554688,233.9201495845983,13.88447093963623,15.294448325604892,10.473942756652832,11.443637838363648,19690668.0,147.00302848447237,0.889666736125946,0.8645409345626831,True,False,17731,30,14,7,16,2,sigmoid,512,5,relu,50,relu
230,6,180.411361694336,216.50460817354104,13.431729316711426,14.714095560840327,10.077226638793944,10.952179274559022,14654291.0,141.74460921178772,0.8967446088790894,0.8746259808540344,True,False,17731,30,14,7,16,3,sigmoid,512,5,relu,50,relu
231,6,192.7690887451172,254.61127021883087,13.884130477905272,15.956543178860231,10.494668006896973,11.77433501958847,16786246.0,139.22741712523407,0.8896722793579102,0.8525590300559998,True,False,17731,30,14,7,16,4,sigmoid,512,5,relu,50,relu
232,6,178.54037475585938,248.65414988142808,13.361900329589844,15.7687713497732,10.01234245300293,11.636211178302766,17576958.0,149.54470720600602,0.8978158235549927,0.8560087084770203,True,False,17731,30,14,7,16,5,sigmoid,512,5,relu,50,relu
233,6,194.2303466796875,263.7436146921828,13.936655044555664,16.240185180353787,10.513980865478516,11.865316381454468,20460406.0,152.5668009355957,0.8888354301452637,0.847270667552948,True,False,17731,30,14,7,32,2,sigmoid,512,5,relu,50,relu
234,6,182.6929473876953,242.76563413683752,13.516395568847656,15.58093816613228,10.180145263671877,11.440797204971313,17901358.0,153.1152798355235,0.8954387903213501,0.8594186305999756,True,False,17731,30,14,7,32,3,sigmoid,512,5,relu,50,relu
235,6,194.1570587158203,271.42335619056104,13.934024810791016,16.47493114372746,10.489481925964355,11.87446296453476,17786036.0,153.85780032338397,0.888877809047699,0.8428235054016113,True,False,17731,30,14,7,32,4,sigmoid,512,5,relu,50,relu
236,6,179.53759765625,241.487940820212,13.399164199829102,15.539882265326591,10.127190589904783,11.861674237251282,13286877.0,143.4110587983386,0.8972450494766235,0.8601585626602173,True,False,17731,30,14,7,32,5,sigmoid,512,5,relu,50,relu
237,6,197.2334899902344,255.39865863457788,14.043984413146973,15.981197033845053,10.592369079589844,11.550021033287049,20638276.0,152.89598833561146,0.8871171474456787,0.8521031141281128,True,False,17731,30,14,7,64,2,sigmoid,512,5,relu,50,relu
238,6,186.7606964111328,325.89630396104985,13.666041374206545,18.052598260667352,10.279479026794434,14.496125144958496,18129952.0,161.68747898942698,0.8931108713150024,0.8112791180610657,True,False,17731,30,14,7,64,3,sigmoid,512,5,relu,50,relu
