,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
48,1,103.32789611816406,849.1470127775627,10.165033340454102,29.140127192199465,7.642385482788086,23.504909610152243,18406540.0,127.68761558150574,0.9408620595932007,0.5082737803459167,True,False,17731,30,14,3,256,2,sigmoid,384,5,relu,50,relu
49,1,141.2472686767578,1128.3315628707542,11.884749412536621,33.59064695522779,9.025737762451172,27.890180699825287,39212564.0,111.20205997577702,0.9191596508026123,0.3466029167175293,True,False,17731,30,14,3,256,3,sigmoid,384,5,relu,50,relu
50,1,119.26840209960938,979.9292537230609,10.92100715637207,31.303821711143527,8.266420364379883,26.305515564382077,16893152.0,125.49242290760363,0.9317389130592346,0.43254005908966064,True,False,17731,30,14,3,256,4,sigmoid,384,5,relu,50,relu
51,1,115.62921905517578,871.1021766153118,10.75310230255127,29.514440137249967,8.035045623779297,23.873125941231848,13077102.0,132.99443858989977,0.9338217973709106,0.4955599904060364,True,False,17731,30,14,3,256,5,sigmoid,384,5,relu,50,relu
52,1,132.2213134765625,1016.1798995331972,11.49875259399414,31.877576751271373,8.82581901550293,26.45099600315094,14981136.0,130.10153885136967,0.9243253469467163,0.4115479588508606,True,False,17731,30,14,3,256,6,sigmoid,384,5,relu,50,relu
53,1,127.21456909179688,1106.4958213005377,11.27894401550293,33.26403194594031,8.438207626342773,26.13908929117024,13767299.0,138.92508299711372,0.9271910786628723,0.3592475652694702,True,False,17731,30,14,3,256,8,sigmoid,384,5,relu,50,relu
54,1,126.57966613769531,823.1576580109363,11.250762939453125,28.690724250372913,8.681431770324707,22.699428415298463,32391926.0,125.44221803044242,0.9275540113449097,0.5233237743377686,True,False,17731,30,14,3,512,2,sigmoid,384,5,relu,50,relu
55,1,116.02545166015625,911.0560033737539,10.77151107788086,30.183704268590922,8.069178581237793,24.842039714716375,17135120.0,128.91357548569192,0.9335951209068298,0.47242337465286255,True,False,17731,30,14,3,512,3,sigmoid,384,5,relu,50,relu
56,1,121.37725067138672,1229.6318798279526,11.017134666442871,35.06610728079113,8.260562896728516,29.61528281532228,11905895.0,116.34488234112578,0.9305319786071777,0.287941575050354,True,False,17731,30,14,3,512,4,sigmoid,384,5,relu,50,relu
57,1,124.01248931884766,865.0421433206802,11.136089324951172,29.411598788924756,8.527008056640625,24.521757791638375,17530422.0,133.41734629167826,0.9290236234664917,0.4990691542625427,True,False,17731,30,14,3,512,5,sigmoid,384,5,relu,50,relu
58,1,130.36988830566406,968.3858785077161,11.417963027954102,31.11889905680656,8.52977466583252,24.747243476845323,19314468.0,131.3228663400324,0.9253849983215332,0.4392246603965759,True,False,17731,30,14,3,512,6,sigmoid,384,5,relu,50,relu
59,1,119.63751220703125,1149.0072423858715,10.937893867492676,33.89700934280001,8.244876861572266,26.837368184924127,25957206.0,141.97383651363867,0.9315276741981506,0.33463001251220703,True,False,17731,30,14,3,512,8,sigmoid,384,5,relu,50,relu
60,1,103.23502349853516,862.6342478979782,10.160463333129883,29.370635810243847,7.528059959411621,23.734127018749714,15559522.0,126.59629837801702,0.9409152865409851,0.500463604927063,True,False,17731,30,14,4,32,2,sigmoid,384,5,relu,50,relu
61,1,101.84310913085938,932.4685441074025,10.091734886169434,30.536347916989065,7.665098190307617,25.222852758169175,16752971.0,132.23633241998257,0.9417120814323425,0.46002376079559326,True,False,17731,30,14,4,32,3,sigmoid,384,5,relu,50,relu
62,1,98.37506103515625,886.881684869405,9.91841983795166,29.780558840784117,7.381482124328613,23.656514759138226,18251640.0,127.6954607727673,0.9436967372894287,0.4864223003387451,True,False,17731,30,14,4,32,4,sigmoid,384,5,relu,50,relu
63,1,96.89144134521484,934.1285499625066,9.843344688415527,30.563516649144066,7.366836071014404,25.135978664159776,15801335.0,134.686531503386,0.9445458054542542,0.459062397480011,True,False,17731,30,14,4,32,5,sigmoid,384,5,relu,50,relu
