tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,scaler,first_window,first_window_type,second_window,second_window_type,drop_nan_train,min_periods,mod_loss,mod_learning_rate,mod_n_estimators,mod_subsample,mod_min_samples_split,mod_min_samples_leaf,mod_max_depth,mod_validation,num_features,train_samples_dropped
5,234.7522260326389,250.9963872900541,15.321626089702065,15.842865501229698,11.519046677257064,12.63382260162261,22.380045071348867,22.626177415497168,0.8658972629767814,0.8546523794905798,standard,24.0,abs,,avg,True,,squared_error,0.225,300,1.0,2,1,3,,28,2300
5,229.86957180650384,286.1999497862552,15.161450188108782,16.917445131764286,11.3923063929754,13.309639146855057,24.958140617573036,24.42127125287173,0.8686864901833922,0.8342666118007664,standard,24.0,abs,,avg,True,,squared_error,0.25,300,1.0,2,1,3,,28,2300
5,223.12451781769985,270.68828494439896,14.937353106146343,16.452607238501713,11.211127354420451,12.754447261991668,21.717886363385475,19.94881544173891,0.872539617442523,0.8432491457696638,standard,24.0,abs,,avg,True,,squared_error,0.275,300,1.0,2,1,3,,28,2300
5,220.23237003465607,271.0625314759648,14.84022809914511,16.463976781931052,11.168189068747278,13.291280708154195,23.00911509952059,25.291335579058902,0.8741917633673411,0.843032426144994,standard,24.0,abs,,avg,True,,squared_error,0.3,300,1.0,2,1,3,,28,2300
5,217.0613612314806,312.6752826635208,14.733002451349847,17.682626577053558,11.03912301242452,13.684425966692688,22.53750682761201,49.144850412736,0.8760032092770017,0.8189352093154452,standard,24.0,abs,,avg,True,,squared_error,0.325,300,1.0,2,1,3,,28,2300
5,238.6786454917398,277.46618128792693,15.449227990153418,16.657316149005727,11.647928821246186,12.850999979071837,22.70964058466897,26.850544990899213,0.8636542870311839,0.8393241844734964,standard,24.0,abs,,avg,True,,squared_error,0.175,350,1.0,2,1,3,,28,2300
5,233.11604448048487,254.0886324298312,15.268138212646782,15.940157854608316,11.483350440789057,12.2054071441705,24.266351219876704,21.99694366393636,0.8668319353678335,0.8528617143820059,standard,24.0,abs,,avg,True,,squared_error,0.2,350,1.0,2,1,3,,28,2300
5,226.54925501197263,256.08369072171104,15.051553242505328,16.002615121339108,11.31334330695377,12.851834547951125,27.43364253680674,23.21127062318684,0.870583228618873,0.8517064109984268,standard,24.0,abs,,avg,True,,squared_error,0.225,350,1.0,2,1,3,,28,2300
5,220.07623949495425,285.5230765751546,14.834966784423692,16.897428105340605,11.1304338170006,13.19914079550895,26.188004491452045,23.354157510281293,0.8742809532892464,0.8346585772456967,standard,24.0,abs,,avg,True,,squared_error,0.25,350,1.0,2,1,3,,28,2300
5,213.2983973981249,279.3914562895082,14.604738867851246,16.715006918619814,10.959808101667836,12.958462515685262,21.469766020208723,21.127731390601557,0.8781528108288192,0.8382092913735303,standard,24.0,abs,,avg,True,,squared_error,0.275,350,1.0,2,1,3,,28,2300
5,209.37783987798457,273.80902393207845,14.469894259391966,16.547175708624067,10.873679385834423,13.386441559405611,22.167624084790592,28.52625071378501,0.8803924381286033,0.8414419803718367,standard,24.0,abs,,avg,True,,squared_error,0.3,350,1.0,2,1,3,,28,2300
5,205.647757821976,310.4126715937332,14.34042390663456,17.618532049910776,10.741822177143748,13.72673714657415,22.41478799173754,49.1517223697679,0.882523255891168,0.8202454478359378,standard,24.0,abs,,avg,True,,squared_error,0.325,350,1.0,2,1,3,,28,2300
5,231.5755899920604,279.6499164560522,15.21760789322883,16.7227365121876,11.460980336102986,12.988926679776464,21.815116972836197,37.12639595543116,0.8677119234584627,0.8380596216089204,standard,24.0,abs,,avg,True,,squared_error,0.175,400,1.0,2,1,3,,28,2300
5,225.46165190144595,256.630509337032,15.015380511377192,16.019691299679653,11.272526434529968,12.232950183464457,21.018703516779382,21.52535043432517,0.8712045243415228,0.8513897578965823,standard,24.0,abs,,avg,True,,squared_error,0.2,400,1.0,2,1,3,,28,2300
5,218.64653694802357,262.7840917578135,14.78670135452879,16.21061663718606,11.107185393847477,13.02214021098754,33.355716126507296,23.5215394578239,0.8750976740842423,0.847826325880186,standard,24.0,abs,,avg,True,,squared_error,0.225,400,1.0,2,1,3,,28,2300
5,210.6777489570532,287.6825936212704,14.514742469539485,16.961208495306884,10.88528080109563,13.28255029467478,21.38652639915638,24.06216142985491,0.8796498621439982,0.833408038672248,standard,24.0,abs,,avg,True,,squared_error,0.25,400,1.0,2,1,3,,28,2300
5,204.0262116106586,285.9083188662059,14.283774417522093,16.908823698477843,10.70782968169184,13.114750106286612,22.22565790923112,21.39319078020233,0.8834495678108558,0.8344354901689126,standard,24.0,abs,,avg,True,,squared_error,0.275,400,1.0,2,1,3,,28,2300
5,199.9052253115406,282.11973534296646,14.138784435429397,16.79642031335744,10.631322877463814,13.60590974658252,27.2577926563626,146.32758385517394,0.8858036905013478,0.8366293926634839,standard,24.0,abs,,avg,True,,squared_error,0.3,400,1.0,2,1,3,,28,2300
5,195.4865471825246,310.44280419230745,13.98165037406259,17.619387168466087,10.456669929294817,13.797454870252029,24.613377940143938,47.66752816684573,0.8883278703191071,0.8202279985748157,standard,24.0,abs,,avg,True,,squared_error,0.325,400,1.0,2,1,3,,28,2300
5,225.3326924552,282.4630968287099,15.011085652117238,16.806638474980947,11.293965471613376,13.028702334847225,21.98502970515565,35.04875149381249,0.87127819271519,0.8364305580289849,standard,24.0,abs,,avg,True,,squared_error,0.175,450,1.0,2,1,3,,28,2300
5,217.97040714701592,258.3326216738667,14.763820885767204,16.072729129611645,11.070118801356417,12.19816246463308,21.343730221980977,21.437477573615453,0.8754839147535235,0.850404094394929,standard,24.0,abs,,avg,True,,squared_error,0.2,450,1.0,2,1,3,,28,2300
5,211.04860511541705,270.66934390091313,14.527512007064976,16.45203160405769,10.903967619588798,13.195221126067116,25.452096425418187,24.476707684385318,0.8794380097295653,0.8432601141968605,standard,24.0,abs,,avg,True,,squared_error,0.225,450,1.0,2,1,3,,28,2300
5,202.2945295293056,287.500795254814,14.22302814204154,16.95584840858204,10.663261345754174,13.227211911788157,38.81104224050373,23.80884140239687,0.884438795093971,0.8335133149284613,standard,24.0,abs,,avg,True,,squared_error,0.25,450,1.0,2,1,3,,28,2300
5,195.14538616486385,278.70446182739533,13.969444733591375,16.694444040679983,10.481241102835249,12.94710899747562,21.243016725816336,21.038008067459327,0.888522759317636,0.8386071178580042,standard,24.0,abs,,avg,True,,squared_error,0.275,450,1.0,2,1,3,,28,2300
5,190.70548273714863,281.6593832564224,13.809615589767466,16.78271084349672,10.38156411379324,13.53444809218181,23.318737333614767,102.18773889725176,0.891059064135008,0.8368959745099326,standard,24.0,abs,,avg,True,,squared_error,0.3,450,1.0,2,1,3,,28,2300
5,186.43518179471445,319.6599044972601,13.654126914406298,17.879035334638726,10.212644523263112,13.839145188149018,24.06540619062591,42.84399267079066,0.8934984831512675,0.8148905369014197,standard,24.0,abs,,avg,True,,squared_error,0.325,450,1.0,2,1,3,,28,2300
5,219.1598131844225,284.559774797958,14.804047189347328,16.868899632102803,11.132222319477489,13.032431400683963,34.43141955052687,32.83109980445022,0.8748044638799629,0.835216408466535,standard,24.0,abs,,avg,True,,squared_error,0.175,500,1.0,2,1,3,,28,2300
5,211.3416524616196,254.26592137001444,14.537594452371396,15.94571796345384,10.886830411532085,11.950145333169624,20.352119369015497,21.16195972793041,0.8792706057740531,0.8527590494557236,standard,24.0,abs,,avg,True,,squared_error,0.2,500,1.0,2,1,3,,28,2300
5,203.44800000011736,266.69502681178983,14.263519902188149,16.3307999440257,10.69357716761326,13.10437728025988,22.41847197305942,24.097480211138425,0.8837798724936383,0.845561571752847,standard,24.0,abs,,avg,True,,squared_error,0.225,500,1.0,2,1,3,,28,2300
5,194.75930890759903,287.14731997080924,13.955619259194451,16.945421799731314,10.456847126858264,13.034130998447598,25.56978412082413,23.14336717736447,0.8887433068190447,0.8337180062867461,standard,24.0,abs,,avg,True,,squared_error,0.25,500,1.0,2,1,3,,28,2300
5,187.30533009614044,285.0067431588339,13.685953751790208,16.88214273008121,10.259769299411523,13.264206564141311,20.482674453048823,23.83474113466438,0.8930014089773207,0.8349575769016757,standard,24.0,abs,,avg,True,,squared_error,0.275,500,1.0,2,1,3,,28,2300
5,181.8964057287588,289.5136982715666,13.48689755758376,17.015102064682615,10.129456573600509,13.544450181706988,36.84222726305589,41.400570600571584,0.8960912691855755,0.8323476779766308,standard,24.0,abs,,avg,True,,squared_error,0.3,500,1.0,2,1,3,,28,2300
5,177.89274825935888,324.9894868464187,13.3376440295638,18.027464792544144,9.98087874678746,13.881366838703734,21.643417625616497,52.987250763932806,0.8983783675182462,0.811804268923132,standard,24.0,abs,,avg,True,,squared_error,0.325,500,1.0,2,1,3,,28,2300
5,289.9005287850849,353.1834395333421,17.026465540008147,18.79317534461226,12.75525419106818,13.75974606688373,25.647336462827496,21.656358043415644,0.8343635520057131,0.7954776437471931,standard,24.0,acc,,avg,True,,squared_error,0.175,250,1.0,2,1,3,,28,2400
5,285.1592511242665,378.02335535111104,16.886658968673068,19.442822720765395,12.651460372190629,14.178728132637971,22.87669833642041,21.85164069235517,0.837072510123119,0.7810932826942398,standard,24.0,acc,,avg,True,,squared_error,0.2,250,1.0,2,1,3,,28,2400
5,278.147342606697,358.4128558205554,16.677749926374872,18.931794838856547,12.477552755149626,14.073329296542008,24.74550929352639,46.00878820160274,0.8410788071291245,0.7924493801844936,standard,24.0,acc,,avg,True,,squared_error,0.225,250,1.0,2,1,3,,28,2400
5,274.88884139452193,346.3790734726722,16.579772054962696,18.611262006448467,12.4089472872124,13.702123270127837,25.06216795151418,22.0139874247153,0.8429405718138308,0.7994179331938716,standard,24.0,acc,,avg,True,,squared_error,0.25,250,1.0,2,1,3,,28,2400
5,269.48156201853595,370.7158544780199,16.41589357965432,19.253982821172865,12.277092430101456,14.21449460072028,24.137325569587908,21.383024389568995,0.8460300541024783,0.7853249287160884,standard,24.0,acc,,avg,True,,squared_error,0.275,250,1.0,2,1,3,,28,2400
5,264.53425211503264,377.3298002397551,16.264508972453875,19.424978770638468,12.173354907121348,14.366970116000136,23.43476774268327,21.973418601222026,0.8488567300074084,0.7814949083360114,standard,24.0,acc,,avg,True,,squared_error,0.3,250,1.0,2,1,3,,28,2400
