tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,scaler,first_window,first_window_type,second_window,second_window_type,drop_nan_train,min_periods,mod_loss,mod_learning_rate,mod_n_estimators,mod_subsample,mod_min_samples_split,mod_min_samples_leaf,mod_max_depth,mod_validation,num_features,train_samples_dropped
1,225.1300547093456,1207.4800418604852,15.004334530706306,34.74881353169465,10.852884311958134,26.542775850277796,16.06536896889974,123.23377847153054,0.870362564905717,0.18881174361484154,,,abs,,avg,True,,squared_error,0.01,500,1.0,2,1,3,,14,0
1,162.31392388177872,1389.579818050684,12.740248187605244,37.277068259865665,8.992682879977147,29.08333490314204,13.539424109738182,248.34516849269383,0.90653419953507,0.06647663676847704,,,abs,,avg,True,,squared_error,0.01,500,1.0,2,1,5,,14,0
1,85.66424706968856,1456.627290787826,9.255498207535268,38.16578691430095,6.280986536864921,30.23419022832319,9.854495295460458,619.7347216279462,0.9506716538414435,0.0214339688823294,,,abs,,avg,True,,squared_error,0.01,500,1.0,2,1,7,,14,0
1,35.122736881071525,1482.7973171671151,5.926443864668889,38.50710735912418,3.7144470338718882,30.614915994718356,6.0664924756993726,1435.7818651935704,0.9797751502853231,0.003852876580828557,,,abs,,avg,True,,squared_error,0.01,500,1.0,2,1,9,,14,0
1,819.8140983598789,1020.426905697928,28.63239595912083,31.94412161412375,25.92002658251587,28.288485027326317,32.58282284199458,44.908709249066625,0.5279235502220347,0.3144745306711697,,,abs,,avg,True,,squared_error,0.05,10,1.0,2,1,3,,14,0
1,783.2314614693089,947.6731168329394,27.98627273270431,30.784299843149583,25.256792535676794,26.94681076874632,31.933553677807442,43.57203732065707,0.5489890593189954,0.3633507166856985,,,abs,,avg,True,,squared_error,0.05,10,1.0,2,1,5,,14,0
1,754.4543920586781,916.769965045559,27.467333180683525,30.27820940950041,24.723311934519028,26.415561331215866,31.378556257190453,43.00006880387418,0.5655598609062855,0.38411153503975237,,,abs,,avg,True,,squared_error,0.05,10,1.0,2,1,7,,14,0
1,718.4801305845267,929.583518682778,26.804479673825544,30.489072119085193,24.07458021789768,26.508463829941302,30.717020895949005,43.222768311253,0.5862750470369913,0.37550335612769525,,,abs,,avg,True,,squared_error,0.05,10,1.0,2,1,9,,14,0
1,473.28038493817866,782.4679311416705,21.755008272537584,27.97262824873041,19.593124600502346,22.14638241387859,26.710553866089054,44.3495709726212,0.7274692831970717,0.47433599336174215,,,abs,,avg,True,,squared_error,0.05,20,1.0,2,1,3,,14,0
1,432.0651794876084,755.8007052115863,20.78617760646744,27.49182979016832,18.609527511095425,21.675952758791134,25.771024609578802,44.0001556104441,0.7512023806211094,0.4922511056244039,,,abs,,avg,True,,squared_error,0.05,20,1.0,2,1,5,,14,0
1,387.51217339876837,739.6902509017674,19.685328887239052,27.197247119915783,17.5764607866772,21.290429284314097,24.714648229532205,43.799885422348964,0.7768574955836761,0.5030741510480108,,,abs,,avg,True,,squared_error,0.05,20,1.0,2,1,7,,14,0
1,333.4233536750156,796.4516669062577,18.259883725670754,28.22147527869969,16.355422929309213,21.975539982787094,23.51520977558401,45.453555652061226,0.8080036518146474,0.4649416830299967,,,abs,,avg,True,,squared_error,0.05,20,1.0,2,1,9,,14,0
1,257.4205368199413,997.1597186664302,16.044330363712326,31.577835876868292,12.60240870677069,22.54509527443442,18.507620832946113,69.63485340935223,0.8517686224657355,0.33010548789178507,,,abs,,avg,True,,squared_error,0.05,50,1.0,2,1,3,,14,0
1,211.9995772012507,1080.3595715179308,14.560205259585137,32.86882370146414,11.221139924773105,24.073304762349302,16.886177084772918,88.96391376763727,0.8779235341770576,0.27421160871667194,,,abs,,avg,True,,squared_error,0.05,50,1.0,2,1,5,,14,0
1,152.6548602631818,1166.1617817478898,12.355357553028638,34.14911099498624,9.319737625241597,25.571070002661536,14.646595675664848,104.54223024445197,0.9120962122771893,0.2165694590350996,,,abs,,avg,True,,squared_error,0.05,50,1.0,2,1,7,,14,0
1,89.13400148239084,1236.7976322494499,9.441080525151284,35.16813376125395,7.112633689480814,26.472903683515842,12.21717204079039,110.43829312353814,0.9486736528946106,0.16911610956328804,,,abs,,avg,True,,squared_error,0.05,50,1.0,2,1,9,,14,0
1,225.09125621613634,1212.5142737240103,15.003041565500522,34.82117565108924,10.831162066161308,26.581994192205382,16.059356472023172,124.1690293258796,0.8703849063791895,0.18542973345646296,,,abs,,avg,True,,squared_error,0.05,100,1.0,2,1,3,,14,0
1,161.73368652101408,1362.2794972843044,12.71745597676729,36.909070664056344,8.945463046844178,28.74994334974338,13.491231221043634,265.07004611257764,0.9068683196652876,0.08481706380121956,,,abs,,avg,True,,squared_error,0.05,100,1.0,2,1,5,,14,0
1,84.89413796616236,1457.9068765056127,9.213801493746343,38.182546752483816,6.261518024940229,30.285651372724878,9.8270037282865,644.960410535937,0.9511151084883709,0.020574339843900447,,,abs,,avg,True,,squared_error,0.05,100,1.0,2,1,7,,14,0
1,34.88818105929087,1510.7062276849067,5.906621797549837,38.867804513310325,3.7059738250411716,30.93754896648416,6.053010279379537,1040.215141611974,0.9799102153931842,-0.01489640264175307,,,abs,,avg,True,,squared_error,0.05,100,1.0,2,1,9,,14,0
1,199.90706210808062,1360.1517979200914,14.13884939123692,36.88023587126432,9.926554909641457,29.047365612506198,14.926647934783405,365.4820167364318,0.8848868098824776,0.08624645780984297,,,abs,,avg,True,,squared_error,0.05,200,1.0,2,1,3,,14,0
1,113.11744633847046,1522.0185800654485,10.635668589161213,39.01305653323575,7.235455610518621,30.788374658899006,11.605966636644087,648.8012773906743,0.9348631810769699,-0.02249607061559966,,,abs,,avg,True,,squared_error,0.05,200,1.0,2,1,5,,14,0
1,40.30105076485974,1574.2657532024366,6.348310859186067,39.67701794745211,4.185731970486013,31.858969949587163,7.437648889237298,1220.7329980533973,0.9767933034995882,-0.05759585844542103,,,abs,,avg,True,,squared_error,0.05,200,1.0,2,1,7,,14,0
1,7.293718677530474,1638.2009102608547,2.700688556189046,40.474694690149974,1.7181415634729875,32.21575878771046,3.5406393587151372,3924.940231020748,0.995800032195279,-0.10054766450261954,,,abs,,avg,True,,squared_error,0.05,200,1.0,2,1,9,,14,0
1,179.06238366858983,1479.9325556535803,13.381419344321806,38.469891547203254,9.317525364544812,30.79839150644088,14.348411001748824,479.45334241622356,0.8968898747409189,0.005777430872875633,,,abs,,avg,True,,squared_error,0.05,300,1.0,2,1,3,,14,0
1,82.78541439205686,1677.6759466822075,9.098649042141194,40.959442704731806,6.16935928562988,32.67856314551451,10.48567395406161,5439.936514307084,0.9523293822370396,-0.12706709741683864,,,abs,,avg,True,,squared_error,0.05,300,1.0,2,1,5,,14,0
1,21.781361423849283,1720.8601064649995,4.667050612951319,41.48325091485719,3.0852341949616027,33.48664251287895,6.086563121702087,511.1949806325594,0.9874575616680994,-0.15607832912522057,,,abs,,avg,True,,squared_error,0.05,300,1.0,2,1,7,,14,0
1,2.784525767652912,1673.5660059366357,1.6686898356653677,40.909241082384256,1.0733177970761203,32.50464734792801,2.557313922991952,3279.441549304338,0.9983965766856917,-0.12430602845365346,,,abs,,avg,True,,squared_error,0.05,300,1.0,2,1,9,,14,0
1,149.86847570237882,1680.8697214081508,12.242078079410327,40.99841120590103,8.438728570167243,32.80377762979236,15.697653555114343,1552.1277580593496,0.9137007059469269,-0.12921268364717764,,,abs,,avg,True,,squared_error,0.05,500,1.0,2,1,3,,14,0
1,49.501667144749604,1961.1983195819525,7.035742117555873,44.285418814570924,4.72748906154745,35.50353556391185,8.890514611192096,597.5229532982248,0.9714952800512517,-0.3175381705157849,,,abs,,avg,True,,squared_error,0.05,500,1.0,2,1,5,,14,0
1,8.268013182962298,1841.2051899045534,2.8754153061709706,42.90926694671622,1.9150858381332017,34.60522637748938,4.316463489060464,460.10395969778415,0.9952390007467072,-0.23692647155036695,,,abs,,avg,True,,squared_error,0.05,500,1.0,2,1,7,,14,0
1,0.7079736975454362,1730.9709091261811,0.8414117289088833,41.60493851847616,0.565076464526478,33.05121269345378,1.6650035499163989,1252.1303438267244,0.9995923250035075,-0.16287079284887862,,,abs,,avg,True,,squared_error,0.05,500,1.0,2,1,9,,14,0
1,464.71945573427683,778.0035653928796,21.557352707006416,27.892715274653337,19.37471660787202,22.03203527080001,26.497807705926178,44.55610186995768,0.7323989533179731,0.4773351659708789,,,abs,,avg,True,,squared_error,0.1,10,1.0,2,1,3,,14,0
1,421.8996059385661,755.3413220569711,20.540194885603352,27.483473617011573,18.358689631338706,21.486069728720746,25.521796580513257,44.156604240011575,0.7570560587666664,0.4925597204315115,,,abs,,avg,True,,squared_error,0.1,10,1.0,2,1,5,,14,0
1,377.3177730553349,756.0953235085096,19.424669187796606,27.49718755633946,17.321166209707,21.212273581401366,24.46246813383871,44.498695149097706,0.7827277731641317,0.4920531802804685,,,abs,,avg,True,,squared_error,0.1,10,1.0,2,1,7,,14,0
1,324.8576065816695,779.6068848699666,18.023806661792328,27.92144131075555,16.11677324394104,21.78594227735906,23.278205848135546,45.59189471535672,0.8129360962378557,0.4762580517445911,,,abs,,avg,True,,squared_error,0.1,10,1.0,2,1,9,,14,0
1,278.9585652781008,927.5386275074306,16.702052726479486,30.45551883497358,13.692430788128798,21.484493174721095,20.03224864884289,58.262394201422964,0.8393663034154947,0.3768771193780356,,,abs,,avg,True,,squared_error,0.1,20,1.0,2,1,3,,14,0
1,237.10087664828237,989.7529860534055,15.398080291006485,31.460339890938965,12.37664310267816,22.503773733959786,18.610519060274918,66.48730666345023,0.8634693641994067,0.3350813502709372,,,abs,,avg,True,,squared_error,0.1,20,1.0,2,1,5,,14,0
1,178.27818225945583,1039.4644271453776,13.352085315015623,32.240726219261525,10.643851284928036,23.150977781235916,16.701347636740365,72.17492378807215,0.8973414442099917,0.30168507387397325,,,abs,,avg,True,,squared_error,0.1,20,1.0,2,1,7,,14,0
1,114.5579189597733,1089.0237316851747,10.703173312610298,33.000359569028554,8.623005362937286,23.88913694306795,14.570878368103743,76.47264563207976,0.9340337086362941,0.26839100321144205,,,abs,,avg,True,,squared_error,0.1,20,1.0,2,1,9,,14,0
1,226.32940438726735,1220.6781222770035,15.044248216088013,34.93820433675725,10.796898247024867,26.77144351975512,15.993726214893186,133.95180056856617,0.869671939141744,0.17994523860477896,,,abs,,avg,True,,squared_error,0.1,50,1.0,2,1,3,,14,0
1,162.7250330041431,1387.4392109430273,12.756372250923972,37.24834507656719,8.937851367174655,29.012346955288173,13.415867188615222,287.1243765168082,0.9062974691161306,0.06791470223297147,,,abs,,avg,True,,squared_error,0.1,50,1.0,2,1,5,,14,0
1,82.97665613089153,1508.112312095869,9.109152327790524,38.834421742776975,6.212113488453148,30.392322051572787,9.81858990648034,535.8570974839091,0.952219258830649,-0.013153803351548587,,,abs,,avg,True,,squared_error,0.1,50,1.0,2,1,7,,14,0
1,34.44231171264643,1484.3295703312583,5.868757254534083,38.52699794081104,3.7230523867279914,30.621380998706478,6.112747821012401,1435.246172864016,0.9801669619149259,0.002823504889809314,,,abs,,avg,True,,squared_error,0.1,50,1.0,2,1,9,,14,0
1,199.39988851721017,1352.3495461619798,14.120902539045094,36.77430551569913,9.906286233606071,28.83295638713408,15.046988225344263,507.72146981109086,0.8851788574438434,0.09148803098714264,,,abs,,avg,True,,squared_error,0.1,100,1.0,2,1,3,,14,0
1,113.0214911363113,1555.564056437804,10.63115662269686,39.440639655535556,7.2118108608316955,31.00933028634033,11.579406125975389,808.1903653785554,0.9349184353001696,-0.045032009550186824,,,abs,,avg,True,,squared_error,0.1,100,1.0,2,1,5,,14,0
1,39.225949062582444,1669.9518478192074,6.263062275163999,40.86504432665169,4.10756292739108,32.18725288488377,7.2940699183734,3429.7090447546034,0.9774123831126085,-0.12187802755927857,,,abs,,avg,True,,squared_error,0.1,100,1.0,2,1,7,,14,0
1,7.959125582666658,1615.271245047687,2.8211922271739405,40.19043723384565,1.8060260067200335,32.35885425758047,3.6486039764897784,1995.8904860038683,0.995416868585306,-0.08514345532405154,,,abs,,avg,True,,squared_error,0.1,100,1.0,2,1,9,,14,0
1,163.74417816370593,1626.0134246727528,12.79625641208029,40.3238567683295,8.884798316709912,32.15234755649955,14.378381773607424,15612.37460884425,0.9057106111568721,-0.09236007974660243,,,abs,,avg,True,,squared_error,0.1,200,1.0,2,1,3,,14,0
1,64.1314181858938,1756.7266771083046,8.008209424452748,41.913323384197355,5.381778959095134,32.893479690510425,9.76432080821603,7796.365103853989,0.9630709788024007,-0.18017358527357796,,,abs,,avg,True,,squared_error,0.1,200,1.0,2,1,5,,14,0
1,12.158270568188257,1825.8672482343216,3.4868711717223304,42.73016789382323,2.3073772941653594,33.51754252934294,5.029850510208728,735.9722036115019,0.9929988600869966,-0.22662240214244367,,,abs,,avg,True,,squared_error,0.1,200,1.0,2,1,7,,14,0
1,1.41235080114251,1703.9414729208631,1.1884236623117659,41.27882596345084,0.7939327673851797,33.14445656729467,2.144375572635706,1255.1276932264982,0.9991867210464198,-0.14471234677412426,,,abs,,avg,True,,squared_error,0.1,200,1.0,2,1,9,,14,0
1,136.06461722510087,1821.1996788857834,11.664673901361361,42.67551615254095,8.052929124655401,34.13702104530865,14.20804739700057,1144.4548533195832,0.9216494305617239,-0.22348671682249122,,,abs,,avg,True,,squared_error,0.1,300,1.0,2,1,3,,14,0
1,38.9390491799959,1944.3598497442922,6.240116119111558,44.094895960238894,4.1905513903699205,34.70874158966145,8.32126982627267,759.6290495580292,0.9775775896860063,-0.30622604235277207,,,abs,,avg,True,,squared_error,0.1,300,1.0,2,1,5,,14,0
1,5.341080816561721,1965.935347897571,2.3110778473607767,44.338869492777675,1.5400879286730766,34.96275110152996,3.6787368390101784,964.7917725044979,0.9969244265560888,-0.3207205185518427,,,abs,,avg,True,,squared_error,0.1,300,1.0,2,1,7,,14,0
1,0.5003028132094597,1687.745065395859,0.7073208700508276,41.082174545608694,0.48395339143920335,32.44971987915693,1.5309776487768805,868.6446138898766,0.9997119088628186,-0.13383155775531108,,,abs,,avg,True,,squared_error,0.1,300,1.0,2,1,9,,14,0
1,103.94647137816446,2226.318079247891,10.195414232789389,47.18387520380126,6.976113377036045,37.810938869444456,14.69551102078974,470.25753492475116,0.9401441360019038,-0.4956463198192693,,,abs,,avg,True,,squared_error,0.1,500,1.0,2,1,3,,14,0
1,19.229750975852376,2204.558753687181,4.385173996074999,46.952728926945035,2.9066180272787268,37.51830908008852,6.614870191334463,604.297858269172,0.9889268645306832,-0.4810283478861572,,,abs,,avg,True,,squared_error,0.1,500,1.0,2,1,5,,14,0
1,1.7442799866857377,2082.6420316720287,1.3207119241854892,45.635973000167624,0.8969499503886347,36.36009333590272,2.3507594459048646,1810.594205971406,0.9989955850903507,-0.3991243745473645,,,abs,,avg,True,,squared_error,0.1,500,1.0,2,1,7,,14,0
1,0.11121567933352706,1749.6021823726999,0.3334901487803306,41.82824622635642,0.23362482454833136,33.75574682104136,0.9528249892216669,1150.0803363823443,0.999935958282293,-0.17538733104009552,,,abs,,avg,True,,squared_error,0.1,500,1.0,2,1,9,,14,0
1,274.92297916143343,961.6230581182626,16.580801523491964,31.01004769616233,13.38933658106133,21.752727994090602,19.638803867956227,61.29518590868912,0.8416901292322755,0.35397910957368284,,,abs,,avg,True,,squared_error,0.2,10,1.0,2,1,3,,14,0
1,233.90732926952703,1028.6358305489327,15.294029203238988,32.072353056003436,12.156767647929593,23.098298955753144,18.24043737205726,71.90217166156297,0.8653083158736663,0.3089597534443569,,,abs,,avg,True,,squared_error,0.2,10,1.0,2,1,5,,14,0
1,179.4665278173288,1132.5772466354426,13.396511777971488,33.65378502687985,10.474031985279128,24.290169231838714,16.358444299998247,83.13722616937322,0.896657154987359,0.23913163773363577,,,abs,,avg,True,,squared_error,0.2,10,1.0,2,1,7,,14,0
1,110.72772643634913,1109.4642958374197,10.522724287766412,33.308621944436844,8.285253947683644,24.149187553219406,14.027259484076565,82.91037447781376,0.9362392619343425,0.2546589786484187,,,abs,,avg,True,,squared_error,0.2,10,1.0,2,1,9,,14,0
1,233.8269090812194,1185.8161197902857,15.291399840473057,34.43568091079783,11.131345511087957,25.905291456402455,16.528364181624188,113.16051320873439,0.8653546245149335,0.20336562323301877,,,abs,,avg,True,,squared_error,0.2,20,1.0,2,1,3,,14,0
1,171.88980635354184,1380.225081371125,13.110675282133329,37.151380611911655,9.339303223223414,29.142473007717786,14.019445046205675,225.16420375125566,0.9010200852867241,0.07276117338437149,,,abs,,avg,True,,squared_error,0.2,20,1.0,2,1,5,,14,0
1,97.1518021291738,1568.6024361349882,9.856561374494342,39.6055859208646,6.773407357707817,30.90411398551867,10.545636988501753,353.2765317381323,0.9440567344103676,-0.05379122719849683,,,abs,,avg,True,,squared_error,0.2,20,1.0,2,1,7,,14,0
1,47.0426312014271,1422.8898616137526,6.858763095589984,37.721212356096835,4.4511385444326494,29.669300775372786,7.213025280257343,582.0101809586732,0.9729112754096171,0.04409886221213277,,,abs,,avg,True,,squared_error,0.2,20,1.0,2,1,9,,14,0
1,202.7990983267145,1358.4215964369196,14.240754836971055,36.85677137836302,10.013191804108317,28.659781393978744,15.124833172549184,274.5871833532909,0.8832214784452002,0.08740881170031944,,,abs,,avg,True,,squared_error,0.2,50,1.0,2,1,3,,14,0
1,110.30879180080414,1510.2897225380925,10.50279923643236,38.86244617285552,7.149226814963465,30.92524407340326,11.742087200911085,2958.969722650117,0.9364804985461948,-0.01461659339265009,,,abs,,avg,True,,squared_error,0.2,50,1.0,2,1,5,,14,0
1,37.14456722126765,1765.61579137047,6.094634297582394,42.01923120870335,4.0418514641177365,33.4333322713187,7.336657799618727,1374.4767190334367,0.9786109125746487,-0.18614531552928004,,,abs,,avg,True,,squared_error,0.2,50,1.0,2,1,7,,14,0
1,8.891247104367043,1549.6880500865257,2.981819428531353,39.366077402841725,1.8864870896034398,31.62390728957697,3.855673831967734,4428.962998209491,0.9948801217550107,-0.04108449308502249,,,abs,,avg,True,,squared_error,0.2,50,1.0,2,1,9,,14,0
1,160.35499252967975,1612.6558339224937,12.663135177738559,40.15788632289421,8.798700733788687,31.642991773958276,16.902848610416775,515.762658091642,0.9076622178991207,-0.08338641527632795,,,abs,,avg,True,,squared_error,0.2,100,1.0,2,1,3,,14,0
1,57.94562305117656,1881.0686849109284,7.612202247127737,43.371288716280134,5.137281731128776,34.59407158952836,13.70713434063128,532.7704790809557,0.9666329670776611,-0.26370687195997977,,,abs,,avg,True,,squared_error,0.2,100,1.0,2,1,5,,14,0
1,11.359644113781144,2048.3967000109396,3.3704071139524294,45.25921674102347,2.2438150496600504,35.82692920054285,5.186764656695937,1824.418494332345,0.9934587359808724,-0.37611827099579975,,,abs,,avg,True,,squared_error,0.2,100,1.0,2,1,7,,14,0
1,1.8436715933898102,1695.6107045696742,1.3578186894389876,41.17779382834484,0.9061986802242159,32.65740654236383,2.3932580049274286,3462.714905533261,0.9989383520701764,-0.1391157147645905,,,abs,,avg,True,,squared_error,0.2,100,1.0,2,1,9,,14,0
1,118.66630911241225,1969.342414831693,10.893406680759341,44.377273629997745,7.5057714678898915,35.237885849284595,13.524039639476435,2643.9479764276375,0.931667959814164,-0.3230093950465791,,,abs,,avg,True,,squared_error,0.2,200,1.0,2,1,3,,14,0
1,24.085068246813524,2127.4072988087432,4.9076540471811505,46.123825717396244,3.3089261398771144,36.7722749449148,8.12157232975797,956.7311682253446,0.9861310100260992,-0.42919779831948435,,,abs,,avg,True,,squared_error,0.2,200,1.0,2,1,5,,14,0
1,2.9705161331417633,2061.690908325978,1.7235185328686673,45.40584663152949,1.1775523185010508,36.599787217154045,3.032858268807679,929.1186307308992,0.9982894771961751,-0.38504935497999604,,,abs,,avg,True,,squared_error,0.2,200,1.0,2,1,7,,14,0
1,0.3004335973945244,1651.1138247098768,0.5481182330433138,40.633899944626,0.3807055292327839,32.178429727486396,1.2662327451543494,1490.3120950186608,0.9998270002597713,-0.10922259426842618,,,abs,,avg,True,,squared_error,0.2,200,1.0,2,1,9,,14,0
1,95.30858358679403,2305.3552878273717,9.762611514691857,48.01411550604022,6.6389758877923715,38.34113023652558,13.788914746632267,1929.4531868460333,0.9451181214582268,-0.5487437236640169,,,abs,,avg,True,,squared_error,0.2,300,1.0,2,1,3,,14,0
1,12.700893953223463,2281.7013087778996,3.5638313586957877,47.7671572189292,2.417762917958089,38.22465418985765,7.561427759024799,769.5430528172892,0.9926863993453646,-0.5328529185521182,,,abs,,avg,True,,squared_error,0.2,300,1.0,2,1,5,,14,0
1,1.231382273611818,2271.662993308693,1.1096766527289912,47.66196589848863,0.7808636089725465,38.48714715153488,2.197954638167186,486.5886411121079,0.999290928793236,-0.5261091519139851,,,abs,,avg,True,,squared_error,0.2,300,1.0,2,1,7,,14,0
1,0.09854507508217851,1860.7309917623736,0.31391889889297603,43.136191206020655,0.225284973989885,34.66920656869987,0.9374223878792123,1010.4553744617824,0.9999432544411215,-0.2500439564068142,,,abs,,avg,True,,squared_error,0.2,300,1.0,2,1,9,,14,0
